,comment_count,view_count,like_count,title,description,channel,tags,categories,duration
276,7400,52337556,347950,Walking On Cars - Speeding Cars,"The debut album 'Everything This Way' is out now. Get it on iTunes: http://po.st/WOCiT |Spotify: http://po.st/WoSC | Official Store: http://po.st/WOCD2C | Google Play: http://po.st/WOCgp |Amazon: http://po.st/WOCamz |  Apple Music: http://po.st/WOCam

Tour dates and tickets: http://bit.ly/WOCSongkick

Facebook: https://www.facebook.com/WalkingOnCars
Twitter: https://twitter.com/WalkingOnCars
Instagram: https://instagram.com/walkingoncars

http://www.walkingoncars.com/
 
LEGAL
Music video by Walking On Cars performing Speeding Cars (C) 2015 Virgin EMI Records, a division of Universal Music Operations Limited
http://vevo.ly/MwUHjF",Walking On Cars,Walking On Cars Speeding Virgin Alternative,Music,255
277,11000,52370264,316064,"WWE: ""Electrifying"" ► The Rock 24th Theme Song","""Electrifying""
by Jim Johnston

Album: WWE: ""Electrifying"" (feat. The Rock) - Single
Genres: Rock, Music, Soundtrack
Released: Mar 24, 2011
℗ 2011 WWE, Inc.

Download Link:
http://bit.ly/VH6KnL (mp3, 320kbps)

Available Exclusively on iTunes:
http://bit.ly/U5E4Ai

Theme Count:
1st: ""Destiny (I)"" (as Rocky Maivia)
2nd: ""Destiny (I)"" (WWE Edit) (as Rocky Maivia)
3rd: ""Destiny (II)"" (as Rocky Maivia)
4th:"" Power"" (as Rocky Maivia)
5th: ""Power"" (2nd Version) (as Rocky Maivia)
6th: ""You Smell It""
7th: ""Do You Smell It""
8th: ""Do You Smell It"" (2nd Version)
9th: ""Do You Smell It"" (3rd Version)
10th: ""Do You Smell It"" (4th Version)
11th: ""Do You Smell It"" (5th Version)
12th: ""Do You Smell It"" (6th Version)
13th: ""Do You Smell It"" (7th Version)
14th: ""Know Your Role""
15th: ""Know Your Role"" (2nd Version)
16th: ""Know Your Role"" (3rd Version)
17th: ""Know Your Role"" (4th Version)
18th: ""Is Cooking""
19th: ""Is Cooking"" (2nd Version)
20th: ""Is Cooking"" (2nd Version) (WWE Edit)
21st: ""Is Cooking"" (3rd Version)
22nd: ""Know Your Role"" (5th Version)
23rd: ""Know Your Role"" (6th Version)
24th: ""Electrifying""

All WWE programming, talent names, images, likenesses, slogans, wrestling moves, trademarks, logos and copyrights are the exclusive property of WWE, Inc. and its subsidiaries. All other trademarks, logos and copyrights are the property of their respective owners. © WWE, Inc. All Rights Reserved.",Saint,2013 WWE TNA The Second City Saint HD TheSecondCitySaintHD SecondCitySaintHD Download Link DL Rock Electrifying Jim Johnston WWE Champion Champion New Championship Know Your Role and Shut Mouth If You Smell What Is,Entertainment,149
278,17000,51131790,250755,Stayin' Alive - Bee Gees (lyrics),"Stayin' Alive lyrics! Enjoy!


TO MY AMAZING VIEWERS AND SUBSCRIBERS: Thank you all so much for the wonderful ratings and comments! I never thought this video was capable of getting this many views. I hope you enjoyed the song. I made this video as a bored 12-year-old with an interesting taste in music; coincidentally, I got my Bachelor of Science in Nursing Honours degree, became a Registered Nurse, and I'm continuing my education. Please keep staying alive ;)

Follow me on Instagram: @kristinakhatib

NOTE: No copyright infringement intended. I do not own anything.",Kristina Khatib,stayin alive staying Bee Gees lyrics toad the wet sprocket barack obama hillary clinton john mccain eight teens beat up one girl whatthebuck charlie bit me chris crocker britney spears dramatic gopher sneezing panda south park chocolate rain tay zonday lisa nova iron man dark knight joker batman debate report daily show miley mandy hannah montana indiana jones incredible and myspace facebook free music video,Music,283
279,26000,49659888,383366,We no speak americano (lyrics),,ilovehollandx,We no speak americano lyrics 0001,People & Blogs,270
280,546,49617345,547481,As We Fall | Varus Music Video - League of Legends,"Witness the incarnation of vengeance. Part 2 of the Retribution arc. 

PART ONE AND THREE OF THE RETRIBUTION ARC HERE: https://universe.leagueoflegends.com/en_US/comic/varus/issue-1/     

Download available via SoundCloud: 
https://soundcloud.com/leagueoflegends/as-we-fall-league-of-legends


LYRICS:

Tell me where do I go
Tell me where do I take us
Your heart is starting to slow
May the water be safer
As I dive in

Blood stains washing underneath the waves
(As we fall, as we fall)
I'll be reaching out to keep you safe
(as we fall, as we fall, as we fall)

I can’t hold on much longer
We’re drifting down to the other side
Tried to pull us under
Keep holding out for the other side

Tell me where do I go
Tell me where do I take us
Tell me where do I go
Tell me where do I take us

Your heart is starting to slow
May the water be safer
As I dive in

Your heart is starting to slow
May the water be safer
As we fall

I can’t hold on much longer
We’re drifting down to the other side
Tried to pull us under
Keep holding out for the other side


MORE STORIES AND ART FROM THE LEAGUE UNIVERSE:
https://universe.leagueoflegends.com/en_US/    

MORE RIOT RECORDS:
Tracks and albums from the makers of League of Legends: https://www.youtube.com/user/RiotGamesInc/playlists?shelf_id=23&sort=dd&view=50 

PLAY THE GAME:
Take control of Varus and over 130 other champions: https://www.youtube.com/watch?v=BGtROJeMPeE",League of Legends,Riot Games Riot League of Legends League LoL MOBA music video League of Legends music video LoL music video video musical League music video League of Legends music LoL music LoL MV League of Legends song müzik klibi 뮤비 şarkısı varus league of legends varus music video varus as we fall as we fall music video as we fall league of legends varus story varus lol varus league varus lore,Gaming,213
281,13000,48809633,545178,"Sorry - Justin Bieber - Against The Current, Alex Goot, KHS Cover","Stream/Download our cover: http://smarturl.it/nhssor
 
Secret word is ""alligator"" ... I will be looking for the alligator-iest comments :D

_______________________

GET IN TOUCH!

ALEX GOOT: 

YouTube: http://www.youtube.com/GootMusic
Facebook: http://www.facebook.com/gootmusic
Twitter: http://www.twitter.com/alexgoot

KURT SCHNEIDER

YouTube: http://www.youtube.com/KurtHugoSchneider
Facebook: http://www.facebook.com/kurthugoschneider
Twitter: http://www.twitter.com/kurthschneider
Kastr download/follow: https://kastr.app.link/KurtHugoSchneider

AGAINST THE CURRENT
YouTube: http://www.youtube.com/AgainstTheCurrentNY
Facebook: http://www.facebook.com/againstthecurrentband
Twitter: http://www.twitter.com/ChrissyCostanza

_______________________

“Sorry” – originally by Justin Bieber
Written by: Justin Bieber, Julia Michaels, Justin Tranter, Sonny Moore & Michael Tucker
Published by: Warner-Tamerlane Publishing, Universal Music Publishing, The Royalty Network, Kobalt Music Publishing & These Are Songs of Pulse",Kurt Hugo Schneider,sorry justin bieber official music video lyrics cover acoustic against the current chrissy costanza alex goot piano guitar tutorial kurt hugo schneider,Entertainment,219
282,20000,48615974,502020,"Migos ""Look At My Dab (Bitch Dab)"" (WSHH Exclusive - Official Music Video)","Directed by Gabriel Hart aka Video God.

Quality Control Music.

SUBSCRIBE to the Official WorldStarHipHop Channel for more original WorldStar material, music video premieres, and more: http://goo.gl/jl4las

More WorldStarHipHop: 
http://worldstarhiphop.com 
https://twitter.com/worldstar (Follow)
https://fb.com/worldstarhiphop (Like)
http://instagram.com/realwshh (Photos)
http://shop.worldstarhiphop.com (Shop)",WORLDSTARHIPHOP,Migos Dab Dabbin Migos Dab Migos Look At My Dab Migos Bitch Dab Bitch Dab Look At My Dab Migos Music Migos 2015 Migos Music Video Offset Takeoff Young Thug WSHH Worldstar Worldstarhiphop World star Worldstar hiphop Bitch dab Migos migos youtube youtube migos migos bitch dab migos look at my dab look at my dab music video bitch dab music video migos music video look at my dab migos migos music migos video worldstar youtube worldstarhiphop youtube,Music,224
283,35000,48767859,399079,Simple Plan - Untitled (Official Video),"The official video for Simple Plan's ""Untitled"" 

🔔 Subscribe to the Simple Plan’s channel and ring the bell to stay updated with Simple Plan https://SimplePlan.lnk.to/YouTubeSubscribeID
 
Follow the band online!
Website http://officialsimpleplan.com
Instagram http://instagram.com/simpleplan
Facebook http://facebook.com/simpleplan
Twitter http://twitter.com/simpleplan
TikTok http://tiktok.com/@simpleplan

Lyrics:

I open my eyes
I try to see but I'm blinded by the white light
I can't remember how
I can't remember why
I'm lying here tonight
And I can't stand the pain
And I can't make it go away
No I can't stand the pain
How could this happen to me
I've made my mistakes
I've got no where to run
The night goes on
As I'm fading away
I'm sick of this life
I just wanna scream
How could this happen to me
Everybody's screaming
I try to make a sound but no one hears me
I'm slipping off the edge
I'm hanging by a thread
I wanna start this over again
So I try to hold onto a time when nothing mattered
And I can't explain what happened
And I can't erase the things that I've done
No I can't
How could this happen to me
I've made my mistakes
I've got no where to run
The night goes on
As I'm fading away
I'm sick of this life
I just wanna scream
How could this happen to me
I've made my mistakes
I've got no where to run
The night goes on
As I'm fading away
I'm sick of this life
I just wanna scream
How could this happen to me

*******************

Simple Plan, the multi-platinum, Montreal-based band boasts worldwide sales topping 10 million. A testament to their outstanding popularity, the band has been voted Favourite Canadian Band an unprecedented five times by viewers of the MuchMusic Video Awards. Accolades also include a 2005 Teen Choice Award, 2006 JUNO Fan Choice Award, 2012 Allan Waters Humanitarian Award, 2012 Yahoo! Canadian Impact Award, 2012 NRJ award and the 2013 Allan Slaight Humanitarian Spirit Award. Through the Simple Plan Foundation, the JUNO Award-winning band has donated more than $2M to youth-focused charities since December 2005, helping both young people in need and children facing life-threatening illnesses as well as programs in Canada and abroad.",SimplePlan,Simple Plan Untitled Pop Warner Music Atlantic Records Still Not Getting Any Simple Plan Untitled Untitled (Official Video) Simple Plan - Untitled (Official Video) simple plan untitled official video still not getting any untitled simple plan official video still not getting any untitled official video simple plan still not getting any simple plan still not getting any untitled official video still not getting any untitled simple plan official video untitled simple plan,Music,219
284,13000,48450397,252555,Nightcore - Poison,"Time for an awesome new #NIGHTCORE track, Poison! As always, lyrics are shown onscreen 😉 Please leave a like, comment, and if you really enjoyed it, please subscribe! 😊

Music: Groove Coverage - Poison (Original & Tune Up! Remix)
Skip to the remix version: 2:27

Support the artists:
- iTunes: http://bit.ly/14p7T0o
- Amazon: http://amzn.to/12vmUUj

Listen to all songs on my channel, non-stop, 24/7:
https://www.youtube.com/maikel6311/live

Join #Maikel6311's Nightcore community on Discord:
http://discord.gg/ppdeQgk

Check out my NIGHTCORE videos:
https://www.youtube.com/watch?v=d7lbQZsOYxM&list=PL4A1B368254439740

Check out my TRANCE videos:
https://www.youtube.com/watch?v=Fl2FQ7qIIsg&list=PL77D8FE68A35A932A

All my playlists can be found here:
https://www.youtube.com/user/Maikel6311/playlists

Follow my channel on Facebook:
http://fb.me/Maikel6311

Check out my channel's Twitter feed:
https://twitter.com/Maikel631

Want to request a song? Shoot me a message on Soundcloud:
https://soundcloud.com/Maikel631

Support my channel using Patreon:
http://patreon.com/Maikel6311

Image Link: http://bit.ly/17MWqjA",Maikel6311's Nightcore,Nightcore - Poison Nightcore Nightcore songs Nightcore (Musical Group) Groove Coverage - Poison Poison (Tune Up! Remix) Maikel6311 Maikel631 Groove Coverage Tune Up! Alice Cooper Nightcore Maikel6311 Maikel6311 Nightcore Nightcore Mix Nightcore Ultimate Mix Nightcore 1 Hour Mix Nightcore Gaming Mix Nightcore Maikel6311 Mix Nightcore 2016 Nightcore 2015 Nightcore 2016 Mix Nightcore 2015 Mix Nightcore - God is a Girl Poison yt:cc=on,Music,316
285,3700,48355814,115656,Nina Badric - Dani i godine,"Nina Badrić - Dani i godine
(N. Badrić / P. Martinjak - N. Badrić / P. Martinjak - P. Martinjak)
(p) & (c) Aquarius Records, 2016.
redatelj: Darko Drinovac

Pjesmom ""Dani i godine"" Nina Badrić glazbena diva i ljubimica regije najavljuje novi studijski album, ali i prvi solistički koncert u pulskoj Areni, koji će se održati u ponedjeljak, 8. kolovoza. Pjesma ""Dani i godine” osvaja na prvo slušanje, a Nina ostaje vjerna pop i soul izričaju s kojim osvaja publiku već dva desetljeća. Glazbu i tekst potpisuje autorski dvojac Nina Badrić i Predrag Martinjak. 

“Pjesma ""Dani i godine” nastala je u jednom dahu,a Nina je gospodarica emocija. Ustvari, ne pjeva ona već njezina duša. Reakcije naših suradnika su odlične. Pamtljiva je, zarazna i nosi iskrenu emociju, koju svi prepoznaju i respektiraju.“ - Predrag Martinjak.

Novu pjesmu „Dani i godine”, oni koji su je imali prilike čuti, već su  proglasili nasljednicom ""Čarobnog jutra"". Nova pjesma svoju će premijeru pred publikom imati na koncertu 8.8. u Areni Pula, a tom će prilikom ova lijepa glazbenica ispričati dvadesetogodišnju priču o uspjehu, u kojoj je naglasak bio i ostao na – pjesmi.",aquariusrecordshr,aquarius records Nina Badrić Dani i godine Nina Badric Darko Drinovac,Music,213
288,6900,48158846,316553,Tyga - Make It Work (Official Music Video),"For the Single, “Make It Work. Available Now!
iTunes: http://tinyurl.com/m9xsqvz
Amazon Music: http://tinyurl.com/kf3rduq
Google Play: http://tinyurl.com/kbdqrhk

Official music video by Tyga performing Make It Work. 2014 Last Kings Music",Tyga,Tyga Make It Work Last Kings Music Rap/Hip-Hop official video t-raww make it work rack city hookah young thug lil wayne drake nicki minaj cash money young money last kings beef make it nasty faded kanye west kylie jenner kendall jenner kim kardashian well done,Music,190
289,10000,47935032,308133,Eminem - The Way I am ( Uncensored Lyrics ),"Lyrics to Eminem - The Way I Am

Check out https://www.serieson.earth to find cool series and movies from around the world :)",MegaSlimMarshall,Lyrics Eminem The Way Am Full Screen slim shady marshall mathers music song Rap,Music,286
291,13000,45897876,447319,"""See You Again"" - Wiz Khalifa feat. Charlie Puth (Against The Current Cover)","OFFICIAL COVER VIDEO // SEE YOU AGAIN - WIZ KHALIFA feat. CHARLIE PUTH AGAINST THE CURRENT COVER

New album Past Lives available now! - https://againstthecurrent.lnk.to/past...

ALL THINGS ATC:
https://linktr.ee/againstthecurrent

FOLLOW:
Instagram: https://www.instagram.com/againstthecurrent/
Tik Tok: https://www.tiktok.com/@againstthecurrent?lang=en
YouTube: https://www.youtube.com/channel/UCxMsgwldMZiuFTD6jjv32yQ
Twitter: https://twitter.com/ATC_BAND
Discord: https://discord.com/invite/cDDca9agVq

#AgainstTheCurrent #PopPunk
_________________________________
FOLLOW CHRISSY
TWITTER - http://www.twitter.com/chrissycostanza
INSTAGRAM - http://www.instagram.com/chrissycostanza

FOLLOW DAN
TWITTER - http://www.twitter.com/danielgow
INSTAGRAM - https://www.instagram.com/danielwgow/

FOLLOW WILL
TWITTER - https://twitter.com/willferri
INSTAGRAM - https://www.instagram.com/willferri/
_________________________________

Filmed by Kurt Hugo Schneider
 http://www.youtube.com/kurthugoschneider

Edited by Dillon Eckes + David Aday
http://facebook.com/davidadayphotography
https://www.facebook.com/DillonEckesP...
__________________________________
 
“See You Again” - originally performed by Wiz Khalifa feat. Charlie Puth
Written by: Charlie Puth, Justin Franks, Andrew Cedar & Cameron Thomaz
Published by: Warner Chappell Music Publishing & Universal Music Publishing",Against The Current,see you again chrissy costanza against the current see you again see you again against the current see you again wiz khalifa cover see you again cover chrissy costanza cover chrissy costanza see you again wiz khalifa lyrics see you again wiz khalifa cover see you again see you again lyrics see you again charlie puth cover against the current paul walker tribute wiz khalifa see you again khalifa charlie puth kurt hugo schneider khs lyrics music video,Music,308
